Video Title,Like Count,View Count,Comment Count,Commenter Name,Comment,Comment Like Count,YouTube Channel
Training: Olivia Holdt settles into life at Spurs // Tottenham Hotspur Women,64,1829,5,@jadee._2007.,COME ON YOU SPURS,0,Tottenham Hotspur Women
Training: Olivia Holdt settles into life at Spurs // Tottenham Hotspur Women,64,1829,5,@sassiqueen1200,coys!! ready for sunday,0,Tottenham Hotspur Women
SIGNING DAY VLOG: FOLLOW OLIVIA HOLDT ON HER FIRST DAY AT SPURS 🤳,124,1795,1,@VFMikkel.GRØNMAGI,I love u and Gustav Isaksen❤❤❤,0,Tottenham Hotspur Women
BEHIND THE SCENES: SIGNING FOOTBALLER OLIVIA HOLDT // TOTTENHAM HOTSPUR WOMEN,114,2880,4,@Spinsaweb,Another 3 month virus for Moore ? 😮😂😂,0,Tottenham Hotspur Women
BEHIND THE SCENES: SIGNING FOOTBALLER OLIVIA HOLDT // TOTTENHAM HOTSPUR WOMEN,114,2880,4,@ServingMyJesus,Looks like she already IS a Spurs player.  Cannot wait to see her in action.,1,Tottenham Hotspur Women
BEHIND THE SCENES: SIGNING FOOTBALLER OLIVIA HOLDT // TOTTENHAM HOTSPUR WOMEN,114,2880,4,@lycanoftheunderworldselene,"Hope she doesn't end up a bench warmer,and Robert plays her",3,Tottenham Hotspur Women
BEHIND THE SCENES: SIGNING FOOTBALLER OLIVIA HOLDT // TOTTENHAM HOTSPUR WOMEN,114,2880,4,@itsjesseb,lessgoooooooooooooo,0,Tottenham Hotspur Women
NEW SIGNING OLIVIA HOLDT'S FIRST INTERVIEW // TOTTENHAM HOTSPUR WOMEN,103,1585,10,@emiofnnc,BALLERRRR,0,Tottenham Hotspur Women
NEW SIGNING OLIVIA HOLDT'S FIRST INTERVIEW // TOTTENHAM HOTSPUR WOMEN,103,1585,10,@hamidsoltani2260,BOSS.           🌹,0,Tottenham Hotspur Women
NEW SIGNING OLIVIA HOLDT'S FIRST INTERVIEW // TOTTENHAM HOTSPUR WOMEN,103,1585,10,@macarthurlungan7332,holy molly 😮,0,Tottenham Hotspur Women
