Video Title,Like Count,View Count,Comment Count,Commenter Name,Comment,Comment Like Count,YouTube Channel
Napoli Femminile - Pomigliano 1-3 | HIGHLIGHTS,12,466,3,@simonesorrenti7964,"Il presidente se ne va, il capitano Goldoni pure......
Bello esserci solo nei momenti belli......",1,Napoli Femminile
Napoli Femminile - Pomigliano 1-3 | HIGHLIGHTS,12,466,3,@simonesorrenti7964,Peccato......,2,Napoli Femminile
Empoli - Napoli Femminile 1-3 | INTERVISTE,8,187,2,@serginming7749,Brava Pinna Forza Napoli Femminile tu si che meriti un applauso 👏 altro che il Napoli maschile illusorio,0,Napoli Femminile
Empoli - Napoli Femminile 1-3 | INTERVISTE,8,187,2,@marioiena3746,Dai ci crediamo davvero adesso..,0,Napoli Femminile
Empoli - Napoli Femminile 1-3 | HIGHLIGHTS,10,1152,3,@serginming7749,Grande Napoli Femminile altroché la delusione del Napoli maschile voi si che siete da seguire e meritate un applauso👏Come mai nn c è un telecronista? Si dovrebbe valorizzare ci più il Calcio femminile poi ora che sta per diventare professionistico.,0,Napoli Femminile
Empoli - Napoli Femminile 1-3 | HIGHLIGHTS,10,1152,3,@lucaromano8050,Brava Mauri,0,Napoli Femminile
Empoli - Napoli Femminile 1-3 | HIGHLIGHTS,10,1152,3,@lucaromano8050,Brava Mauri,0,Napoli Femminile
Empoli - Napoli Femminile | MATCH PREVIEW,8,130,1,@lucaromano8050,Speriamo che ci sia una bella giornata di sole,0,Napoli Femminile
Quanto sei Expert di calcio femminile? Ep. 6 - Sofia Colombo e Rachele Baldi (con Luca Sepe),18,771,4,@lucaromano8050,Portierone mio,0,Napoli Femminile
Quanto sei Expert di calcio femminile? Ep. 6 - Sofia Colombo e Rachele Baldi (con Luca Sepe),18,771,4,@fairplaycalciofemminile,"Il presentatore è un matto, bellissima ""intervista"", con queste due lo spettacolo è assicurato 😂",1,Napoli Femminile
