video_id,comment
cIrmxGfT7kg,There's something happening here and I need to get involved. And I'm glad I'm involved 🎉❤
cIrmxGfT7kg,Youtube kanalı var beklerim selamlar başarılar kardeşim EMEYİNİZE sağlık ❤
mp9RPTjYIeM,"Bayern were really exciting to watch. No doubt in my mind that they’ll be strong favourites to win the Champions League next season. Especially with the signings they’ve made, the support from the club and the fans."
RjYa3UcZf7k,😅😅😅😅😅  is this Football or Karate 😅😅😅😅
BtFm6MB55JE,🤣
QtjlHiKWeCg,"La mayoria del barça, el mejor equipo del mundo"
QtjlHiKWeCg,CLOE LACASSE should %100 be on this list.
QtjlHiKWeCg,forwards look amazing
QtjlHiKWeCg,"6:43 .. in that game he had lo say "" leonardson maanum "" every bloody time , was like a broken record"
QtjlHiKWeCg,2:30 .. should NEVER have been a penalty
QtjlHiKWeCg,4 Norwegians.....my dark horse  for the world cup
QtjlHiKWeCg,I am watching each of the videos that DAZN uploads.
QtjlHiKWeCg,أليكسا wohin gehen wir ¿
QtjlHiKWeCg,This should also be broadcast on TV channels like Espn. Thank you DAZN for supporting women's football.
QtjlHiKWeCg,"You had me at :

*•Mala Grohs•*

*•Mapi Leon•*

*•Frida Maanum•* but ONLY because I thought she scored the best looking goal of the tournament

*•Aitana Bonmati•*

As for the other 7 players on the list, I could go 50/50 on them all."
QtjlHiKWeCg,Hey UEFA this is how you make a proper team of the season not that misinformed list of yours
QtjlHiKWeCg,"To the person reading this: Even though I don’t know you, I wish you the best of what life has to offer ❤"
HLdzbC0y3H4,"listen im never gonna be convinced that was a goal line clearance from kumagai. Like dont get me wrong shes amazing however from the amount of angles Ive watched it, and the amount of times ive seen it, i think it goes over the line. We'll never know cause teams get to pick and choose whether or not they have goal line tech (should be mandatory in the knockout stages IMO) but no the less I think it was a goal."
HLdzbC0y3H4,Magnifying ❤💯💯women's soccer
HLdzbC0y3H4,At 0:33 the bayern playern need to have minimum a yellow card or red due to the kick .No goal situation.Beautiful goal/pass in this video.Amazing girls🎉
HLdzbC0y3H4,Rolfo really is the Roberto Carlos of women football
HLdzbC0y3H4,"No.3  ONE TOUCH PLAY...Maanum intercepts...diagonal pass to Lia Walti...Blackstenius sends it to...Williamson, flicks to Maanum..strike and a GOAL. The ball starts with Maanum and Maanum finishes the play as well.👍❤🤍🙏"
HLdzbC0y3H4,"Thank you for this collection. Only a few years ago the feature would have been ""Worst women's mistakes"" or ""Top women's goalkeeping fails."" Look how far this league has come in such a short time! I think history will judge this an amazing period in the development of the game."
HLdzbC0y3H4,wier wier wier  incredible skill
HLdzbC0y3H4,"one of the best reaction saves ive seen (grohs, obviously)"
HLdzbC0y3H4,We have Not Matsch fanc
HLdzbC0y3H4,Dazn smart
HLdzbC0y3H4,Berger dance is an instant classic
HLdzbC0y3H4,Aitana bonmati 🔥🔥
HLdzbC0y3H4,fantastico
HLdzbC0y3H4,"First off, I have to say that no list like this could even be considered legit without at least one play/clip featuring Japan’s/Bayern Munich absolutely sublime defensive footballer, *Saki Kumagai.* Secondarily, the same can be said about Scotland/Real Madrid attacking midfielder/forward, *Caroline Weir.* Quite simply the (very) best player at her position, in the entire world. IMHO, of course."
HLdzbC0y3H4,Fridolina Rolfo.Esque el barca es una pasada. Asta la potera está allí.
HLdzbC0y3H4,Aitana Bonmati. La mejor.
HLdzbC0y3H4,Vamos Patri Guijarro.
HLdzbC0y3H4,"Scoring a brace in Ucl finals, just zidane levels"
HLdzbC0y3H4,💙❤️🏆💪
HLdzbC0y3H4,"0:10  What a save. 0:56  Not sure what Liverpool and Man City were thinking when they let Weir walk away, absolute superstar. 2:49  Bonmati’s piece of magic to set up Rolfo. 3:55  Leah Williamson setting up Manuum’s wonder strike. Leah is one of the most technically gifted players on the planet. 4:32 The build up play and Pina’s screamer was absolutely stunning. 5:07 Barcelona playing football like the 1982 Seleção."
HLdzbC0y3H4,First
HLdzbC0y3H4,"To the person reading this: Even though I don’t know you, I wish you the best of what life has to offer ❤"
TVK9_Ax6yCE,BARCELONA BABY ❤️💙❤️💙❤️💙❤️💙❤️
TVK9_Ax6yCE,"Congratulations Fcbarcelona Champions 👏👏👏
Vamos 💪💙❤"
TVK9_Ax6yCE,:) Barcelona women champion I love these girls!! vista Barca!!!
TVK9_Ax6yCE,Caroline Graham-Hansen deserves to be crowned with a Ballon d'or
TVK9_Ax6yCE,Visçá barca 💙❤️
TVK9_Ax6yCE,Barcelona 🎉🎉🎉 these team is going to win UWCL again 🔥🔥🏆
TVK9_Ax6yCE,Aitana Bonmati Ballon D'or..
TVK9_Ax6yCE,"BEAUTIFUL FOOTBALL, HOW IS IT GROWING HAVE ME IN TEARS, AND ALSO FORÇA BARÇA!💙❤"
TVK9_Ax6yCE,CongrattulationBarclonaWomenClub
TVK9_Ax6yCE,campeonassssssss!!!!!!!!!!!!!💙❤💙❤
TVK9_Ax6yCE,"CAMPEONAS , CAMPEONAS , CAMPEONAS , BARCA BARCA !!!!"
TVK9_Ax6yCE,ITS AMAZING BARCELONA BECOME CHAMPIONS !!!!!!!!!!
TVK9_Ax6yCE,Fridogoal.😁
TVK9_Ax6yCE,"Wow what an awesome UWCL Season it has been. That Final the icing on the Cake 😂

I'm so proud of these Barcelona Players a resilient Comeback.
We're witnessing a special Generation."
TVK9_Ax6yCE,💙❤️
TVK9_Ax6yCE,💙❤️💙❤️🏆🏆
TVK9_Ax6yCE,Força Barça 💙❤️
TVK9_Ax6yCE,Barcelona women's are the strongest side in the next season they will be in final again forca BARCA ♥️❤💙♥️💙❤♥️
TVK9_Ax6yCE,CAMPEONAS!!!!!!!!!!!!!!
TVK9_Ax6yCE,visça barça !!!
TVK9_Ax6yCE,Aguante el futbol femenino
TVK9_Ax6yCE,visça barça !!!
E7U77hDOkno,Half of them are Barca goals❤️💙this team can really compete against men🔥
E7U77hDOkno,1 foi o mais lindo que categoria hehh!!👏👏👏😍😂
E7U77hDOkno,"I love them all, but I'm missing Caroline Graham Hansen's goal against Chelsea!"
E7U77hDOkno,Leon's goal was better than a lot of goals higher than it
E7U77hDOkno,The sheer amount of worldies that come from Women's Football is amazing.
E7U77hDOkno,Oshoala goal is the best
E7U77hDOkno,Frida Maanum 🔥🔥
E7U77hDOkno,I'm waiting for CGH goals.
E7U77hDOkno,How that goal should be at number one the second goal was better
E7U77hDOkno,Rolfaaaaa!!!!
E7U77hDOkno,"Almost all goals were for or against Wolfsburg. 

Team to beat."
E7U77hDOkno,Where is Graham goal Vs Chelsea in first leg of semi final ? No way to miss that
E7U77hDOkno,Fridaaaaaa!
E7U77hDOkno,Where is Guro's goal against Lyon ???
E7U77hDOkno,Pina❤
E7U77hDOkno,"My Top 3 (in order)

*1. Frida Maanum*

*2. Marina Hegering*

*3. Mapi Leon*"
E7U77hDOkno,Sam Kerr v PSG??
E7U77hDOkno,Pop pop pop
E7U77hDOkno,Hansen against Chelsea? Where is it?
E7U77hDOkno,Aitana Bonmatí's backheel for Rolfo's goal 🌋
E7U77hDOkno,Missing the Graham Hansen one vs  chelsea...
E7U77hDOkno,3rd best goal in the Champions League and Arsenal let her go! Jordan Nobbs. ❤️
E7U77hDOkno,Barça goals ❤️💙
E7U77hDOkno,Goalkeepers in the woman’s game are really dreadful aren’t they🤦‍♂️😂
E7U77hDOkno,🔥🔥🔥🔥🔥🔥
E7U77hDOkno,TOP 10.🌟 Goal..☺️☺️👏😁🤗🤗👍🏻✨
E7U77hDOkno,The one touch play for the Maanum goal 😍
E7U77hDOkno,Hansen vs Chelsea ????
E7U77hDOkno,Mucha calidad
E7U77hDOkno,Pina goal all the way
E7U77hDOkno,All of them are equally fantastic.
E7U77hDOkno,CGH Stamford Bridge screamer isn't even top ten?
E7U77hDOkno,Mariona's goal😍
E7U77hDOkno,Where Ewa Pajor goals ????
E7U77hDOkno,Oshoala's goal is the best
E7U77hDOkno,Rolfo and Manuum’s goals were the best. That back heel by Bonmati was a work of art. The build up play to set up Manuum’s goal was stunning.
E7U77hDOkno,Love the near post goal by rolfo. A rocket. No chance
E7U77hDOkno,Say what??!!
E7U77hDOkno,😢
E7U77hDOkno,What a great goals!
E7U77hDOkno,💙❤️🏆🙌
0EhSfHM7SHY,W= Criminal irresponsabile team Without Desire tò win today 29=01=2024 38 minuti Without gol SLEEP SOCCER clowns
0EhSfHM7SHY,Es un partido o es una pelicula comica?
0EhSfHM7SHY,"""Barcellona"" with double l?"
0EhSfHM7SHY,il secondo gol del wolfsburg che parte palesemente da un fallo che nessuno vede in modo clamoroso se fosse accaduto in city-inter si sarebbe gridato allo scandalo invece qua passa inosservato. Il terzo gol del barcellona è un meme le 2 del wolfsburg dopo che si lanciano il pallone in faccia rimangono li a guardarsi
0EhSfHM7SHY,"Love my club 
FCBARCELONA 4LIFE 💪💙❤"
0EhSfHM7SHY,E questo sarebbe calcio?😂😂😂😂
0EhSfHM7SHY,Più che altro l'ha persa il Wolfsburg. Onore alle vincitrici.
0EhSfHM7SHY,"WIMANS Champions league ? Questi fanno pure i telecronisti e nemmeno sono capaci a parlare , ma chi vi ci mette ?"
0EhSfHM7SHY,Mucias gracias BARCELLONA
0EhSfHM7SHY,aitana la machina... vamooooossss !!!
0EhSfHM7SHY,Bonmati should be awarded midfielder of the year
0EhSfHM7SHY,Que tengas un buen domingo
0EhSfHM7SHY,"🔴🔵🏆👑👱‍♀️👊
Mes que un club, Tolilis."
0EhSfHM7SHY,Campeonas.. unicas!! biscą barcą
0EhSfHM7SHY,"4:04
""MA CHE FINALE È? MA CHE FINALE È?"" (“What is this Final? What is this Final?”)
5:07
Gol della Ex dopo disastro totale in difesa del Wolfsburg. Se il cinismo fosse un'azione calcistica. COLD BLOODED. 💙♥️"
0EhSfHM7SHY,The MVP is Rolfo the Great.
0EhSfHM7SHY,is this professional football ?
0EhSfHM7SHY,Espectaculare
0EhSfHM7SHY,"Un partidazo d poder a poder, el barza justo campeón, felicitaciones"
0EhSfHM7SHY,"Que feliz!!
Campeonas Barça"
0EhSfHM7SHY,BarceLLona ? Get a dictionary
0EhSfHM7SHY,"Barcelona congratulations you deserve these cup!
You are great team!"
98KuGxhJfls,La intro parrece  la previa de una gran batalla min 1:10
98KuGxhJfls,Living the women football!
98KuGxhJfls,Amazing team
98KuGxhJfls,Harris is a socialist or communist. She is not a capitalist. She is a liar.
98KuGxhJfls,La verdad  que la mujer se degrada cuando juega al futbol.Un deporte echo solo para los hobres
98KuGxhJfls,🔥🔥
98KuGxhJfls,gran equipo y las que mueven son las latinas y dicen gran equipo
98KuGxhJfls,como siempre España lo salvan los sudamericanos
98KuGxhJfls,boat visca
98KuGxhJfls,"😂😂😂😂😂 El fútbol subsidiado, pobres jóvenes de 14 años que no podrán ser profesionales viendo este fútbol mal llamado de elite. Pero bueno, que sigue? Algún infiltrado que llegue a ser balón de oro por encima de las mujeres futbolistas?"
98KuGxhJfls,". 1:20:00 . 

Tiene tela que remontasen 2 goles en 1 parte, es casi como lo de Milán-Liverpool 2005."
98KuGxhJfls,😮😮😮😮😮😮😮😮😮😮😮😮😅😅😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊
98KuGxhJfls,"Dos títulos consecutivos, brutal. Tres en cuatro años.

. 1:00:00 ."
98KuGxhJfls,Visca barça 💙❤️
98KuGxhJfls,Família Mota Reacts ❤❤❤❤
98KuGxhJfls,"Se inscreva no nosso Canal, dê aquela moral, parabéns pelo excelente trabalho 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍"
98KuGxhJfls,A nadie le interesa el fútbol femenino
98KuGxhJfls,I9óoò
98KuGxhJfls,++h+h+pm
98KuGxhJfls,GOGOGOG
98KuGxhJfls,Very Nice 🤩🤩🤩
98KuGxhJfls,"28:28 it starts

2:14:17 😂"
98KuGxhJfls,Xavi mejor convocalas a ellas quedarias mejor garantizao
98KuGxhJfls,"siempre veo esta final cuando el barcelona juega champions, para recordar que podemos ganar la tercera"
98KuGxhJfls,this woman's perfect
98KuGxhJfls,Barcelona 🇪🇸⚽🏆🥇🔟🧤🥅
98KuGxhJfls,😅😊😊😊😊
98KuGxhJfls,visca barca
98KuGxhJfls,golllllllllllllllllllllllllllllllllllllllllllllllllllll
98KuGxhJfls,I’m hI’m h
98KuGxhJfls,"Lo dijo Sandra, Aitana BdO. Y este año vamos a por la teoría del 3."
98KuGxhJfls,fuira las mujeres no saben nada el gol 2 fue golazo
98KuGxhJfls,"Esperamos la Eurocopa 2024, bienvenidos a consultar."
98KuGxhJfls,"primera vez viendo un partido de mujeres a nivel profesional, se siente un poco raro pero uff, buena remontada"
98KuGxhJfls,5 años 5 meses
98KuGxhJfls,"5,..51"
98KuGxhJfls,Menuda decepción
98KuGxhJfls,"In truth, this referee should be punished for his inconsistency!"
98KuGxhJfls,Robando
98KuGxhJfls,💙😍❤️
98KuGxhJfls,"EN ESPAÑOL, EL EQUIPO ES DE BARCELONA-ESPÀÑA"
98KuGxhJfls,1:58:30
98KuGxhJfls,Il Barcellona e una buona squadra ❤❤❤
98KuGxhJfls,This video completely turned my view of this topic upside down. Thank you for the new perspective!
98KuGxhJfls,Yang ni mantap jiwaa boskuh beess Barcelona beess boskuh
98KuGxhJfls,Es un 'Hit' que si un entrenador mejora a su equipo en el descanso... Es un buen entrenador.
98KuGxhJfls,5 enero 2024
98KuGxhJfls,<333333
98KuGxhJfls,yayyyyyyyyyyyyyyyy
98KuGxhJfls,QUE FELICES NOS ESTÁIS HACIENDO.... COMPROMISO BARSA.......
98KuGxhJfls,"I always enjoy female handball, water polo, volleyball, rugby, basketball... But there's just something about woman's football that made me feel...weird when I watched them. And I really tried to watch and enjoy it as much as I could"
98KuGxhJfls,..
98KuGxhJfls,👍👍👍I love you BARCA Woman❤💖💝💘💋💋💝💖❤
98KuGxhJfls,Me encanta el juego y la preparacion fisica de las chicas
98KuGxhJfls,visca abarca
98KuGxhJfls,Who Cares 😂😂
98KuGxhJfls,Gana    americaaaaaa te amo america😊😊😊😊❤❤
98KuGxhJfls,"la teoria del 2, esquizofrenia pura, me encanta"
98KuGxhJfls,"Resumen:
1.- La IA como Aliado del Negocio
2.- Marketing Conversacional
3.- Realidad Aumentada y Virtual
4.- Sostenibilidad es Clave
5.- Comunidades antes de Seguidores
6.- Proteccion de Datos
7.- Evolucion del Remarketing
8.- El Valor de las Reseñas de Clientes
9.- Consolidadcion del Videomarketing
10.- El papel de los microcontenidos"
98KuGxhJfls,Barcelona campeon
98KuGxhJfls,Eso porque no me vieron remontndo un partido 😅
98KuGxhJfls,. 1:05:00 .
98KuGxhJfls,Yeahh
98KuGxhJfls,. 45:00 .
98KuGxhJfls,😊😅😊😅😊😊😅😅
98KuGxhJfls,😊😅😊😅😊😊😅
98KuGxhJfls,Genial  Simplemente
98KuGxhJfls,Name of song 3:33:40
98KuGxhJfls,Nombre de la cancion 3:33:40
98KuGxhJfls,How I wish the NSWL participated in European comps 😔
98KuGxhJfls,. 32:00 .
98KuGxhJfls,⚽⚽🥇🥇⚽⚽
98KuGxhJfls,barca
98KuGxhJfls,La tenían y se les fue
98KuGxhJfls,"Por que la copa se parece al aparato r...
Saben que nada bien por ellas bisca el barsa 🔥💖"
98KuGxhJfls,Que horrible es oir a una comentarista femenina narrando un partido de futbol femenino y peor oirla gritar un gol
98KuGxhJfls,Best
98KuGxhJfls,Estava perfeito! Até tocar no nome do cheirador de pó da Argentina...
98KuGxhJfls,inmirable son...mamita querida!!!
98KuGxhJfls,"Patri Guijarro MVP. Nadie habla de ella, una de las jugadoras más subestimadas"
98KuGxhJfls,Barcelone et vrés équipe
98KuGxhJfls,Quel beau match bravo Barcelone ♥️♥️♥️♥️💙💙💙💙💙👍👍👍👏👏👏👏💞💞💞💞💞
98KuGxhJfls,Que poco se habla de Patri Guijarro.
98KuGxhJfls,Deberían poner el mismo himno de la champions tanto como para varones y mujeres
98KuGxhJfls,A la cocina.
98KuGxhJfls,
98KuGxhJfls,Sin pico no hay show
98KuGxhJfls,Eso es barcelona felicidades 🎉🎉🎉🎉
98KuGxhJfls,Vamos barcelona confio en ustedes vamossss
98KuGxhJfls,Barça ❤💙
98KuGxhJfls,no lose rick........
98KuGxhJfls,це репчік
98KuGxhJfls,my roman empire:
98KuGxhJfls,10/7/2023 una vez mas asistiendo a la historia
98KuGxhJfls,Adorei o video
98KuGxhJfls,Campeões!
98KuGxhJfls,Adorei o vídeo
98KuGxhJfls,Mulheres em campo ❤ excelente
98KuGxhJfls,Não curtem esses vídeos me falaram uma coisa e outra completamente diferente cuidado não curtem
98KuGxhJfls,O esporte é lindo.
98KuGxhJfls,Adorei o video
98KuGxhJfls,Eta gol laço
98KuGxhJfls,Gooooooooool❤😂🎉
98KuGxhJfls,20 de septiembre 2023 viendolo otra vez
98KuGxhJfls,que excelente juego la verdad cada vez mas gana fuerza el fútbol femenil 👌
98KuGxhJfls,🥰
98KuGxhJfls,PAOK!!!!HELLAS!!!!!
98KuGxhJfls,🔥🔥🔥🔥
98KuGxhJfls,ádvvsdvav
98KuGxhJfls,"Muy orgulloso de las chicas
Espero sigan así jugando a alto nivel tanto en España como en Europa"
98KuGxhJfls,Boy aber lo que  me gusta
98KuGxhJfls,I love Alexandra Popp.
98KuGxhJfls,Gente me voy aver el futbol varonil secuidan
98KuGxhJfls,"Y hablan del futbol femenino....vaya partidazo que se jugo.....y que gano el mejor equipo del mundo......en el primer gol el quiebro de Hansen dejo a tres jugadoras ""sentadas""......que grande es esa chica,y Aitana,y Rolfo.....pero Carol es mucha Carol"
98KuGxhJfls,Qué bien el cámara en el primer gol del Wolfsburg. Hizo que pareciera un tremendo golazo
98KuGxhJfls,Bir tarafı Türk olan hemde arkadaşım olan Alexia Aslıhan Putellas'ı tekrardan tebrik ediyorum. Başarılara alışık olan Alexia Barselona'yı daha iyi yerlere getireceği aşikâr. Türkiye'den Selamlar ve Sevgiler❤
98KuGxhJfls,tres beau jeu
98KuGxhJfls,Mes que un club❤❤❤🎉🎉🎉🎉😊😊
98KuGxhJfls,suuuuuuuuuuuuuuuuuuuuy
98KuGxhJfls,bamos barsa golllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllll
98KuGxhJfls,aburrido
98KuGxhJfls,Aleluyas Aleluya Aleluya 🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙏
98KuGxhJfls,🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🐯🙏 fiel amen amen amen. Santo santo santo. Felis Comité de
98KuGxhJfls,Bamo letra flouyronjun.   Santo santo santo santo Aleluya bendito Dios. Fe por a bol apreté mesa vas europeo eparutede Melero aya aoki
98KuGxhJfls,Hno Vitoria kefue no logrengra así nooo negatividad podios mismos a
98KuGxhJfls,Amen amen amen padre etoi ali juto atusijos dios lobendigas atodo eslntmdo sunobre santo santo santo ere modo dado dios akievebitoria aprochen lo tío etoi espake pongan su fe pilla fe eketodo se puede amen no sepru co emir estas Jesús ELA presencia el está ayi
98KuGxhJfls,Fe amen amen padre akie tan tusijos entras etas santo santo santo Aleluya ski mekedeyo nodiconfien podios etas Comité de amengrasnde son da yo santo
98KuGxhJfls,Bamo deutede pueden noteman je dios era yo utede amen cloria dios huyen sin miedo fe sigan ahí a fuerte usan a amen
98KuGxhJfls,🙌🙌🙌🙌🙌🙌🙌🙌🙌🙏fe adelante reinas dejesusu
98KuGxhJfls,A amen amen amen Aleluya Dios epitusanto. A. Santo santo santo tramo dios mio Aleluya aleuya. Santo teadomo reí noo nadie como tu miseñol reí tusija hip esta juganto yo adeya loke tekdale A tu sólida son funda amen Aleluya llamo sano mi reinas todos amen amen. Bamo keutde pude santo santo santo
98KuGxhJfls,Padre ijoepitusanto amdñadorei akietantusija egrancapionato. Etan aki son emoso kepueden logral losiepre colomejol deutede leche cuando e te yabelasimas. Etonjesus eyudara sipre
98KuGxhJfls,Barca champions basked liga edesa 2022  -2023
98KuGxhJfls,partido completo
98KuGxhJfls,Viva catalluna viva barcA  FROM GREECE
98KuGxhJfls,❤ i love this barsa
98KuGxhJfls,"Deberian transmitir estas ligas a la par del futbol masculino, no por esas tonterias de igualdad de genero sino porque su calidad lo merece."
98KuGxhJfls,Lo se Aitana es IMPRESIONANTE 👏👏👏próximo balón de oro
98KuGxhJfls,"Congratulations Fcbarcelona Champions 2022-23 
Vamos 💪💙❤"
98KuGxhJfls,"¿Nadie se ha dado cuenta que en el córner del Wolfsburgo al final del partido Jonsdóttir estaba SOLA, sin marca, y si le hubiese llegado el balón es muy probable que hubiese marcado el empate? El FCB tiene que hacerse mirar las marcas a balón parado desde hace tiempo. Por cierto, Alexia perdidísima el poco tiempo que esté, ojalá se recupere bien pero dudo que vuelva a ser la misma, por lo que bien por el entrenador de no dejarse presionar ni por medios ni por fans."
98KuGxhJfls,"2:21:39 Popp reacciona MUY MAL desde el suelo y AGREDE, literalmente y se ve, a Irene, ¿y los de DAZN le llaman enganchón y disputa entre las dos? Y no dicen en el 3er gol que fue un pase desesperado de Mariona desde el suelo ni que antes hubo una lucha desde la línea de atrás de Geyse. Por eso los narradores de @CadenaSer han sido mejores esta vez."
98KuGxhJfls,PARTIDAZOOOO !!!! SOIS ENORMES CHICAS ❤❤❤❤❤
98KuGxhJfls,name of the song 2:52:46
98KuGxhJfls,1:11:51 En ese momento me quebré verla así uf me dolió hasta el alma Increíble partido del Wolfsburgo gran equipo pero afortunadamente se remontó Visca Barça
98KuGxhJfls,Vamos barca ❤️
98KuGxhJfls,aqui se ve que a nadie le interesa y tienen que estar poniendolo aqui para que le hagan caso xd
98KuGxhJfls,"Congratulations Barcelona! I started watching football because of your incredible team and I hope one day to come and see a match at your country. Visca Barca! Thessaloniki,Greece 🇬🇷"
98KuGxhJfls,Más que un Club #ViscaBarça desde México🎉🎉🎉🎉
98KuGxhJfls,The last substitution won this game for Barcelona! Number 18 substitution changed the whole game and won the game for Barcelona! Barcelona out played the other team second half of the game. We’ll deserved effort!
98KuGxhJfls,"así señores, así se remonta en una final."
98KuGxhJfls,Valeu visa pelo apoinho ao futebol feminino.👏👏👏👏⚽⚽⚽🏆
98KuGxhJfls,Maravilloso momento!!!!Por ahí hay unos cuantos weones que deben aprender a ser competitivos en Europa como estas morras!!! Espectacular partido!!!
98KuGxhJfls,Épico 👏👏
98KuGxhJfls,Gràcies Catalanas !!.....felicitacions al Barça !!!
98KuGxhJfls,FELICIDADES CAMPEONAS! ❤❤❤🎉
98KuGxhJfls,"Bien!!! Muy buen partido, el Barca jamas de rindio! Laporta listo para usar los premios para traer a Messi xD"
98KuGxhJfls,Qe aprenda el barsa masculino como se juega en la champion..aprender de las chicas joios..vixca el barsa💙💙❤❤💙💙❤❤💙💙🏆🎉🎊
98KuGxhJfls,This team is seriously the best women team in the world 🔥🔥🫡
98KuGxhJfls,"!!!!!!!Visça Barça¡¡¡¡¡¡¡ 
 ❤️💙❤️💙❤️
Y por las que vienen."
98KuGxhJfls,Qué nivel de fútbol!
98KuGxhJfls,La madre de todas las remontadas
98KuGxhJfls,"Putellas no se merece tanto protagonismo, pues ella practicamente no contribuyo a esa victoria. Le robo protagonismo a las que verdaderamente lucharon por la copa."
98KuGxhJfls,Rolfö aplicó la ley del la ex ❤
98KuGxhJfls,Bravo Barcelone. Quelle merveilleuse équipe.
98KuGxhJfls,Lo de este barça es una locura ❤❤
98KuGxhJfls,Visca el Barça i visca Catalunya sempre!! 💙❤
98KuGxhJfls,"Goles del wob
1er gol 34:50
2do gol 1:08:30 
Comienza la remontada..❤
Gol del barsa
1er gol 1:36:40 
2do gol 1:38:20
3er gol 1:58:35
Fin del partido.  2:27:50
Titulo de campeonas.  2:44:00"
98KuGxhJfls,Felicidades Barca!!!!!!!!!!!!!!!!!!!!!!!!!!!!💐💐💐💐💐💐💐💐👍👍
98KuGxhJfls,14
98KuGxhJfls,Barcelona showed their character and strength when needed. Deserve the title absolutely! Congratulations 😄
98KuGxhJfls,Grabatbnarribatbnelestadio o donde esta el de fotoybideo y qué sebeanbuenotambienbuenoweesasbuenonubes
98KuGxhJfls,Grandes!!!
98KuGxhJfls,VISCA BARÇA y VISCA CATALUÑA 💙♥️🏆
98KuGxhJfls,Visca barca
98KuGxhJfls,"Cuánto compromiso. Cuánto fútbol. Cuánto os lo merecéis, amiguitas
🔴🔵👱🏻‍♀️🏆👑👊🆙️👏"
98KuGxhJfls,Visca Barca 💙❤
98KuGxhJfls,Un grand bravo les barcelonnaises👏👏👏👍👍👍♥️💙♥️💙♥️💙
98KuGxhJfls,Our Ladies Big Congratulations!!!🏆🎊💙❤️
98KuGxhJfls,Barca  barca viva
98KuGxhJfls,No se porqué se habla tanto de alexia si no estaba para este partido. El equipo llego a la final sin ella y sin ella gano el titulo entro sobre el 90 ya definido. Bien x el técnico que confio en sus jugadoras sin dejarse presionar x la prensa
98KuGxhJfls,💙🏆🏆❤️
98KuGxhJfls,👋👋👋
98KuGxhJfls,Lo de graham es un escándalo de jugadora
98KuGxhJfls,Forca barca
98KuGxhJfls,"Qué manera de romontar una final, son enormes"
98KuGxhJfls,Barcelona FC ❤💙🥇🏆😢😊
98KuGxhJfls,Casi le roban la champions al Barcelona increíble en todos lados vamos contra todos
98KuGxhJfls,Ganó el fútbol.
98KuGxhJfls,❤️💙🎉
98KuGxhJfls,"Me sorprende cómo sigue mejorando la competición, a este paso esperemos que se logre llegar a un nivel que nos deje flipando aún más 🔥🔥"
98KuGxhJfls,"Femeni dominated game play all match -- 4 mistakes in the first half cost them. 2 defensive mistakes that Wolfsburg capitalized on in spectacular fashion, and 2 offensive mistakes that should have had Femeni 2-2 at the half, possibly 3-2. Second half was all Femeni. Great comeback!!

CAMPIONS!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
98KuGxhJfls,Tienen que ser merengon@s l@s que retransmitan una final del Barça?? Será posible algún día vivír en Democracia?? 😅
98KuGxhJfls,Increíble 💙❤️🤙🏻
98KuGxhJfls,Las mujeres del Barca sacando casta en Europa por los  hombres castrados  del equipo de futbol.
98KuGxhJfls,Pero también hay que decir que el Wolfsburgo no es un rival serio.
98KuGxhJfls,"El tercer gol del Barcelona, dice mucho del nivel del fútbol femenino.
Si eso pasa en una final de Copa de Europa, imaginad en campeonatos nacionales o ligas menores. 
Nivel pobre pobre pobre, un equipo de niños de 16 años les pasaría por encima🤦🏻‍♂️"
98KuGxhJfls,1:34:10
98KuGxhJfls,de locos❤💙
q8_l9OShHLg,Que virada foi essa hein
q8_l9OShHLg,Amazing ❤❤
q8_l9OShHLg,Kijk mannen team zo moet het.
q8_l9OShHLg,I still watch this every other month ❤💙 still so impressed
q8_l9OShHLg,"So this is the notorious ""gErmAn MEntaLiTY""? Bottling UCL finals (men&women), Bottling league titles and Bottling a UCL final to fr Chelsea and even MUnited 🤣"
q8_l9OShHLg,German clubs are the definition of bottlers 😂
q8_l9OShHLg,YAS BARCA!
q8_l9OShHLg,"QUE BELLEZA, QUEEEEEEE BELLLEZAAAAAA, FUTBOL el mejor deporte del mundo que bellez de partido, y que hermosos goles, sigo en la idea que la mejor parte y la mayor es la parte emotiva psicológica y eso hace FUTBOL el mejor deporte del mundo"
q8_l9OShHLg,Congrts
q8_l9OShHLg,jak bezpieczne zakupy to reklamy do dupy
q8_l9OShHLg,Que jogão😮😮 o futebol feminino tá dando gosto de assistir
q8_l9OShHLg,0:47
